station_name,lon,lat
毕节东,105.5283943,27.2351363
毛告吐,121.57222,44.31074
毛坝,107.7411957,31.6211173
毛坝关,108.2463887,32.3430181
毛德呼热,106.3021297,40.510462
毛陈,113.9855785,30.8662303
民丰,82.7216775,37.0179693
民和南,102.8482275,36.3062009
民族,112.0916378,40.894158
民权,115.134667,34.64621
民权北,115.1745142,34.6611904
民福寺,106.4668551,29.1550724
氡泉,127.1875163,42.1483745
水土,106.590138,29.8467728
水地,119.209426,42.396019
水城,104.8927133,26.5740274
水家湖,117.1640879,32.4853615
水富,104.4145435,28.6098994
水江,107.2795528,29.2582439
水江西,107.2694269,29.2470799
水沟,107.0332559,34.724713
水洋,113.3341186,36.4652064
水洞,126.1162698,41.7740152
水源,103.8758826,36.1238455
水花,108.2771945,26.9965842
水茜,116.7375362,26.4687675
水车湾,102.955208,36.2903063
永丰营,103.0628887,24.9755711
永乐店,108.9426614,34.5360553
永仁,101.7091757,26.0522042
永修,115.8108967,29.0228881
永和,118.3439263,40.7761811
永城北,116.515113,34.2178054
永宁,126.03426,43.04375
永宁镇,118.5790534,32.1405069
永安,117.372977,25.977723
永安乡,131.4706579,45.336595
永安南,117.3851905,25.9414492
永定,116.7393246,24.7376834
永寿,108.1470704,34.7071573
永寿西,108.1132579,34.6967699
永川,105.8972628,29.3440986
永川东,105.9460461,29.3743485
永川南,105.9603632,29.2785978
永州,111.5655253,26.4576625
永州北,111.5598559,26.5208067
永平,117.7411836,28.2200594
永平县,99.5385961,25.4077598
永庆,128.2366238,42.7078529
永康东,120.0757947,28.8197308
永康南,120.01924,28.853576
永昌,119.3585774,29.2491327
永春,118.122548,25.3332364
永泰,118.9290637,25.851529
永济,110.4483571,34.8708143
永济北,110.4192369,35.0282991
永清东,116.5060859,39.3041239
永甸,124.8370065,40.5571082
永登,103.2709901,36.7204653
永登北,103.2431375,36.7230667
永福南,109.9940711,25.0013006
永胜,130.5037418,46.7851886
永郎,102.2464302,27.1515481
汇塘河,106.9193841,27.9721787
汇流河,120.8246967,49.2898861
汉中,107.0255229,33.0929325
汉口,114.2494144,30.6216514
汉寿,111.9390138,28.8445213
汉寿南,111.94181,28.77311
汉川,113.8072488,30.5442023
汉川北,113.8479908,30.7075464
汉沟镇,117.1033211,39.2980399
汉沽,117.799897,39.271708
汉源,102.9042116,29.2356327
汉西,114.2223594,30.5951
汉阴,108.5022244,32.8790888
汐子,119.2575065,41.778895
汕头,116.7524295,23.3746875
汕头南,116.6731172,23.2321724
汕尾,115.4237222,22.8132068
汝州,112.8219285,34.170686
汝箕沟,106.1142404,39.0691444
汝阳,112.55549,34.3073
江北机场,106.65074,29.7090718
江华,111.5501225,25.1829011
江宁,118.8939146,31.9386994
江宁西,118.5906798,31.8257169
江密峰,126.738933,43.9562709
江山,118.6389535,28.775687
江所田,104.477012,24.9735622
江村,113.2132933,23.3087222
江桥,123.678401,46.7695728
江永,111.4605261,25.3524604
江油,104.767541,31.783437
江油北,105.0722604,31.9853742
江津,106.2370294,29.2651855
江津北,106.2550457,29.3475628
江海,113.1584361,22.58565
江源,126.5771514,42.0390463
江源东,126.9037111,42.0866512
江西村,108.1193908,22.7752071
江边村,115.907318,27.6802987
江都,119.5727248,32.4608099
江门,113.0653353,22.4910006
江门东,113.0976874,22.5638778
江阴,120.275,31.8635536
江高,113.2190133,23.2801454
池州,117.5170183,30.6218762
池河,108.331676,32.971251
汤原,129.918101,46.7450853
汤头沟,117.7152877,41.4431651
汤山城,124.2035996,40.3098366
汤旺河,129.573769,48.4532474
汤池,123.768167,46.9851821
汤阴,114.33931,35.9130589
汤阴东,114.4068253,35.875485
汨罗,113.0705691,28.8170988
汨罗东,113.1382209,28.7486388
汪清,129.7331809,43.3300538
汪甸,106.319685,24.2111536
汾河,112.5327323,37.9478952
汾阳,111.9108116,37.3723845
沁县,112.699,36.75867
沁河北,112.726128,35.167325
沁阳,112.944272,35.200601
沂南,118.614184,35.4878845
沂水,118.7219953,35.6438802
沃博尔,102.6667696,41.8591338
沃皮,125.5244797,44.2250744
沈丘,115.0812782,33.3623154
沈丘北,115.1016,33.424626
沈家,126.7640649,46.0956015
沈家河,106.2810544,36.0942739
沈阳,123.3879307,41.7924481
沈阳东,123.4956815,41.8208816
沈阳北,123.4294351,41.8173345
沈阳南,123.3998162,41.6660114
沈阳西,123.2270712,41.9172198
沐滂,100.7696599,25.4020514
沙井西,113.7882189,22.7363592
沙厂坪,105.4358162,24.9873011
沙后所,120.5541426,40.4771334
沙园,127.0029041,46.7569834
沙坝,102.1277325,26.9509824
沙坝子,109.9638336,40.2026916
沙坡头,104.9965306,37.4656263
沙坨子,117.7393096,41.5028779
沙坪坝,106.4564803,29.5591887
沙子河,118.4071389,39.8834314
沙尔塔拉,118.7377135,45.0380764
沙岭,123.1544343,41.7561827
沙岭子,114.9187295,40.6719305
沙日乃,120.6385689,43.6686656
沙村,115.0729989,26.6483883
沙桥,101.1439857,25.2480814
沙沙圪台,109.9945342,39.6452198
沙沙坡,104.046806,28.0165948
沙沱,104.4410402,25.7233787
沙河口,121.5870527,38.9249358
沙河市,114.491162,36.8607508
沙洋西,112.1578199,30.6551845
沙海,119.4607,41.49519
沙湖,106.3023987,38.7833022
沙湾南,103.5402785,29.4146131
沙湾市,85.606547,44.3212211
沙马拉达,102.564078,28.2302453
沟口,122.0200613,48.678074
沟帮子,121.7702159,41.3591233
沥林北,114.2248548,22.98177
沧州,116.872441,38.3089457
沧州西,116.7619627,38.3062792
沭阳,118.7589445,34.1130788
沱沱河,92.4458322,34.2331339
河下,114.8486495,27.7961764
河东机场,106.3818651,38.3217859
河东里,99.7594203,40.411696
河口南,103.4538719,36.1636975
河唇,110.2974215,21.6987758
河底,113.5646439,38.0023715
河池西,108.1723535,24.7138375
河汤沟,119.47035,41.28812
河洛营,117.7298254,41.3789112
河津,110.7202059,35.5876788
河源,114.6782335,23.762174
河源东,114.7327598,23.6861322
河源北,115.0017758,23.8862282
河边,113.0941462,38.6007812
河间西,115.9498585,38.5040968
河阳,107.4768886,26.1016287
油溪,106.1448714,29.2034758
治安,121.5034932,43.3483666
治江,107.1988475,33.1190347
沾益,103.803522,25.6087378
沿河城,115.7136664,40.0982366
沿滩,104.9277563,29.1846803
泉吉河,95.7757966,37.4032154
泉州,118.5632413,24.9759459
泉州东,118.7658438,24.9247217
泉州南,118.5801871,24.740034
泉江,113.9468345,27.6630783
泉沟,124.2587831,43.1798799
泉港,118.8745713,25.1778147
泉眼,125.5456102,43.8521501
泉阳,127.534784,42.337438
泊头,116.5812492,38.0608098
泔溪,108.9553024,28.987426
法启,105.5711297,27.0225586
泗亭,107.4736513,25.2249069
泗县,117.84475,33.5390897
泗县东,117.9834156,33.4631577
泗水,117.2555794,35.6363995
泗水南,117.2761614,35.5351641
泗洪,118.2136202,33.6080207
泗阳,118.7087571,33.7559585
泡子,122.3238701,42.2057571
泥溪,104.273243,29.0091725
泰和,114.9443427,26.8355774
泰宁,117.1480404,26.9303282
泰安,117.0292532,36.1719485
泰安镇,119.5135293,32.4548885
泰山,117.1031377,36.1865418
泰州,119.9755428,32.5311298
泰来,123.4044008,46.389892
泰达,117.6732298,39.0246324
泸县,105.3203421,29.1670992
泸州,105.4189642,28.9300087
泸州东,105.6360803,29.0608341
泽普,77.305448,38.1785438
泾县,118.3834924,30.6607147
泾川,107.3610882,35.348427
洋县,107.3982021,33.1638024
洋县西,107.5185584,33.2287078
洋河,118.3625418,33.7909089
洛东,108.8947062,24.4853098
洛川,109.4423637,35.7634032
洛川北,109.3496394,35.8191797
洛浦,80.2138525,37.070772
洛湾三江,106.8230806,26.6855789
洛满,109.1860047,24.4094266
洛碛,106.9202596,29.7247689
洛羊镇,102.8364136,24.9387224
洛门,105.020569,34.7542099
洛阳,112.4299418,34.687322
洛阳东,112.4797293,34.6984265
洛阳龙门,112.4526879,34.5942768
洞井,113.0092975,28.09975
洞口,110.613023,27.0986074
洞庙河,117.6885176,40.570311
洪安乡,104.3334612,30.7105292
洪德,107.1347988,36.8090592
洪梅,113.6126852,22.9831739
洪河,133.4950741,47.603072
洪洞,111.6653347,36.2621712
洪洞北,111.7254299,36.2737891
洪洞西,111.5757497,36.2553507
洮南,122.8030835,45.3383817
洲心,113.1277274,23.6953057
流水沟,117.1378611,40.7048853
济南,116.9851524,36.6708478
济南东,117.1538741,36.7484776
济南西,116.8860045,36.668804
济宁,116.5957199,35.3931284
济宁东,116.7508456,35.5240969
济宁北,116.6082682,35.5245755
济源,112.5674364,35.1110402
浐灞,109.0022405,34.291349
浠水,115.2364011,30.4354929
浠水南,115.2354172,30.4136714
浦口,118.7134658,32.0992966
浦江,119.9779542,29.4933977
浩良河,129.6311346,46.7263584
浩门,101.440233,37.5698081
浪河,111.2626121,32.4116035
浮图峪,114.8274675,39.3658014
浮山,111.8389685,36.0716628
浮梁,117.2268344,29.3524234
浮梁东,117.455655,29.5138224
海东,102.3894952,36.4675999
海东西,102.0535164,36.5094823
海伦,126.9882197,47.4652575
海北,126.8695455,47.6680436
海口东,110.3387166,19.9856837
海坨子,124.0374988,45.2687136
海城,122.7372002,40.8615169
海城西,122.6544762,40.9122253
海头,108.9895222,19.4960612
海宁,120.6812691,30.5361562
海宁西,120.3873789,30.4409526
海安,120.4999592,32.5493041
海安南,110.1275378,20.2447713
海彦呼都格,116.052854,44.0622447
海拉尔,119.7356021,49.2287551
海拉尔东,119.82123,49.2542077
海晏,100.9942406,36.867283
海林,129.3802215,44.5647772
海林北,129.3660783,44.6090673
海浪,129.5474892,44.5381392
海湾,121.5441535,30.8642698
海石湾,102.8631084,36.3410931
海门,121.1783968,31.9278785
海阳,121.1753976,36.7168927
海阳北,120.9561332,37.0688351
海龙,125.8298644,42.6475727
涉县,113.6620793,36.5774509
涞源,114.7061022,39.3709772
涟水,119.1915242,33.7774594
涟源,111.670277,27.687925
涡阳,116.2347793,33.4904494
涧池铺,108.5900048,32.8303576
涪陵,107.3293137,29.702421
涪陵北,107.2731148,29.7730864
涵江,119.1708416,25.4944032
涵江北,119.0097225,25.6041363
涿州,115.978183,39.479732
涿州东,116.0473897,39.4586404
淄博,118.0503244,36.7868463
淄博北,118.0204488,36.8952457
淄川,117.9691125,36.6589816
淮北,116.7971485,33.9690204
淮北北,116.8453667,34.0484726
淮南,117.0140934,32.6328517
淮南东,117.1450969,32.6477164
淮南南,117.0359185,32.5442515
淮口南,104.5740421,30.7349261
淮安,119.0276463,33.6501398
淮安东,119.1825411,33.5704179
淮安南,119.0882996,33.5923381
淮滨,115.4064347,32.5034545
淮阳南,114.8962154,33.5048399
深井,113.4039831,23.0690597
深井子,123.6463225,41.7836339
深圳,114.1120945,22.534276
深圳东,114.1144127,22.604916
深圳北,114.0239469,22.6120365
深圳坪山,114.3221962,22.7103736
深州,115.6078348,38.0108684
深汕,115.0821762,22.872653
清凉店,115.8514832,37.6777096
清原,124.930121,42.1029708
清城,113.0607505,23.6560817
清徐,112.3070317,37.5566794
清水,99.0557373,39.354247
清水北,99.0965415,39.3734766
清水县,106.1024983,34.7522542
清水沟,104.3214671,26.8326216
清水河西,104.8838246,25.2937309
清河城,115.6809487,37.0634027
清河门,121.4145795,41.7744551
清河门北,121.4100294,41.7925291
清泉南,97.5750261,39.9775361
清流,116.8103169,26.2183242
清涧县,109.992827,37.1664108
清远,113.1294626,23.6962855
清镇西,106.376122,26.8050308
渑池,111.7810124,34.7542621
渑池南,111.7682705,34.686304
渠县,107.0088792,30.8079184
渠旧,107.57855,22.51781
渠黎,107.7884945,22.5571544
渡口,101.6999781,26.571856
渡市,107.2792391,31.0276405
渤海,122.096291,41.1495069
温家圳,116.1060297,28.3599324
温岭,121.3208306,28.4821963
温岭西,121.2932326,28.3974576
温州,120.6810513,27.9833239
温州北,120.6913314,28.0710301
温州南,120.5816138,27.9692843
温春,129.4945657,44.4332844
温根托海,119.4871258,48.018725
温江,103.8118939,30.6374135
温泉,102.4795234,24.9623002
温都和硕,118.2730982,43.5948024
渭南,109.488461,34.485849
渭南北,109.4758783,34.5368984
渭南西,109.4358632,34.4794843
渭南镇,105.633803,34.6897716
渭沱,106.1769444,30.0293138
渭津,125.2731608,42.7909029
渭源,104.2256059,35.0972158
湖口,116.2797775,29.7316952
湖头,118.0243079,25.2444409
湖州,120.0175765,30.8650941
湖州东,120.1747945,30.8193093
湖州南浔,120.4030372,30.8298372
湖潮,106.523059,26.443011
湖潮东,106.5098824,26.4356023
湘乡,112.5236517,27.748313
湘府路,113.0228042,28.1140311
湘潭,112.908008,27.8795685
湘潭北,112.9371336,27.9682705
湛江北,110.3533215,21.2210582
湛江西,110.2838474,21.2456349
湟源,101.2399641,36.683997
湾沚南,118.5799885,31.0949198
湾沟,126.895897,42.063808
溆浦,110.5733689,27.929719
溆浦南,110.5880872,27.6085165
源潭,113.197031,23.6650843
源迁,118.0234864,36.4190637
溧水,119.0909653,31.6813415
溧河,112.5193924,32.9151957
溧阳,119.4976825,31.3879622
溪口,121.2387461,29.633583
溪洞,129.5960893,42.9102367
滁州,118.3149427,32.1999745
滁州北,118.3225366,32.310393
滑县南,114.485592,35.226408
滑浚,114.5470833,35.6175133
滕州,117.1474099,35.0805425
滕州东,117.2519476,35.090955
滠口,114.3460625,30.7286647
满归,122.0674186,52.0349302
满洲里,117.44403,49.5841146
滥坝,105.03128,26.54421
滦县,118.6997666,39.7569243
滦县东,118.741609,39.755586
滦平,117.3097637,40.9216879
滦平东,117.3656617,40.9922689
滦河,118.6664507,39.8528873
滦河沿,117.5392712,41.0799737
滨州,118.0122142,37.4532549
滨江,126.6566468,45.7792087
滨海,117.6787732,39.0034792
滨海北,117.7557697,39.2351206
滨海港,119.8550207,34.0599069
滴道,130.8256951,45.3437805
漕泾,121.4089197,30.8075513
漠河,122.4977008,52.9865751
漫川关,110.0702489,33.2580568
漫水湾,102.1647301,28.2109576
漫流河,113.3165666,36.378483
漯河,114.037324,33.572327
漯河西,113.9575982,33.5743677
漳县,104.1556001,34.7181801
漳州,117.7113175,24.4598069
漳州东,117.7400172,24.567645
漳平,117.4146661,25.3085418
漳平西,117.3556996,25.3252672
漳浦,117.5581513,24.0991136
漾濞,99.9623101,25.662821
潍坊,119.0915313,36.6961413
潍坊北,119.1894236,36.7957983
潘家店,117.8162434,40.6737517
潜山,116.6120547,30.5763052
潜江,112.9336844,30.3920632
潢川,115.0971579,32.1137085
潭岗,115.9029359,28.3304839
潮南,116.5278279,23.1362514
潮安,116.6917309,23.4763101
潮州,116.5793376,23.6417484
潮水,127.3645663,49.730988
潮汕,116.5828304,23.5424042
潮阳,116.4173818,23.3833607
潼关,110.2428107,34.5369104
潼南,105.8741847,30.2223955
澄城,109.9333877,35.2868879
澧县北,111.5988868,29.8219977
濑湍,107.49762,22.44807
濮阳,115.0184253,35.7411525
濮阳东,115.1440711,35.7655678
瀼河,112.85662,33.6988205
灌云,119.3028783,34.2893831
灌南,119.2744587,34.1001237
灌水,124.5606494,40.8600527
灞桥,109.0551595,34.3019136
火烧寨,106.7716019,35.0407926
火石泉,93.3764291,42.909331
火连寨,123.73442,41.35859
灯塔,123.3115393,41.4280914
灯芯桥,113.6710364,27.6246651
灰埠,119.6665096,36.9765089
灰腾梁,116.0625834,43.481434
灵丘,114.2160762,39.4610683
灵仙庙,104.485374,30.5777437
灵宝,110.8906495,34.5106864
灵宝西,110.6836563,34.5779763
灵山,123.0422905,41.1914207
灵川,110.309945,25.3978904
灵武,106.3629678,38.1577011
灵武北,106.3122565,38.1344131
灵璧,117.5347477,33.6013546
灵石,111.7653483,36.8597105
灵石东,111.9093864,36.8793321
炉桥,117.2254973,32.5540593
炎陵,113.7785386,26.5034613
烟台,121.3774774,37.5475659
烟台南,121.3871552,37.4312938
烟台西,121.0495084,37.6571931
烟筒屯,124.1546746,47.0015617
烟筒山,126.02471,43.2837297
热水,119.269669,42.137648
焉耆,86.5439791,42.0749339
焦作,113.2287096,35.2225958
焦作东,113.5847712,35.0350192
焦作西,113.0559468,35.2089371
煤田,121.3129169,49.4777769
照福铺,103.3660135,25.4151391
熊岳城,122.1426487,40.1797463
燕子砭,105.94013,32.9186
燕家庄,117.2701987,36.1941831
燕山,115.9674631,39.7184583
燕湖,113.0842547,23.6727957
燕郊,116.8198143,39.9410098
爱河,129.7102463,44.5640413
牙克石,120.7311845,49.2770342
牙屯堡,109.6198295,26.1357478
牛坪子,101.8201313,26.6352492
牛家,126.7304037,45.3481813
牛家营子,118.4469331,42.2169479
牛庄,122.5130296,40.9321011
牛心台,123.8879537,41.3458313
牛栏山,116.64244,40.2021674
牛汾台,120.2419755,46.8718824
牛河梁,119.3927944,41.1940677
牛街庄,102.777121,25.0085726
牛车河,110.994977,29.0340034
牟平,121.6461119,37.4233064
牡丹江,129.6051496,44.5890935
牧原,121.1264004,49.406569
特门,95.6795262,37.499972
犀浦,103.9704587,30.7595296
犀浦东,103.9885548,30.7390304
犍为,103.9571804,29.3510787
独山,107.5435588,25.8674085
独山东,107.5738319,25.8627773
独立屯,124.8426576,46.5711514
狮子营,113.5436958,35.2503724
狮山北,112.9660265,23.1563568
狮岭,113.1430717,23.45667
狼尾山,97.9952762,39.4761809
狼山,115.6818241,40.3514644
狼窝铺,118.2887784,39.8402338
猛洞河,109.978137,28.6895224
猴山,117.0230998,40.8141692
玉屏,108.930696,27.243059
玉山,118.2313054,28.6633101
玉山南,118.2881073,28.6500774
玉林,110.15236,22.600073
玉林北,110.24472,22.7259273
玉泉,127.1558697,45.4145978
玉泉镇,81.2985852,36.8902263
玉溪,102.5111152,24.3421418
玉溪南,102.5138204,24.2779611
玉溪西,102.525326,24.355417
玉环,121.2624372,28.1927071
玉田南,117.8083825,39.6963116
玉田县,117.7286232,39.8810654
玉舍,104.8096744,26.4727137
玉门,97.0438984,40.2715881
王兆屯,126.6443828,45.7286233
王团庄,105.980853,36.902409
王场,104.674758,29.071885
王安镇,114.9366062,39.4074085
王家坝,107.0258251,29.7478928
王家寨,111.2863179,38.9826866
王家营,102.8425047,24.9255639
王家营西,102.823856,24.9212668
王岗,126.5393119,45.6692303
王庄,113.0339226,36.3708254
王府,125.0000112,44.87934
王杨,127.9192702,46.968325
王楼,115.7848665,34.0092607
王瞳,116.1572992,37.5394216
玛纳斯,86.1937285,44.2482119
玛纳斯湖,85.8756745,45.9115856
环县,107.3704469,36.5158879
环江,108.168048,24.8560948
珞璜,106.4308943,29.333699
珞璜东,106.4953406,29.2717691
珞璜南,106.4381953,29.3022823
珠斯花,119.6708754,45.5623658
珠海北,113.5468823,22.4037481
珠玑,121.3251706,37.5440169
珠玑巷,114.3585091,25.2127095
珠琳,104.6253776,23.9680994
珠窝,115.7937949,40.0500651
班猫箐,103.1995552,24.9332189
理家坪,111.6579619,25.6668422
琥市,116.6164827,24.6299413
琥珀湖,123.6886632,41.7990475
琵琶湖,116.062002,29.7315745
琶洲,113.3631601,23.1030226
琼海,110.4876438,19.241613
瑞安,120.5770218,27.7699263
瑞昌,115.6662461,29.6913712
瑞昌西,115.6289618,29.6626294
瑞金,116.0511085,25.8665598
璧山,106.2207032,29.5066589
瓜州,95.7724432,40.5665802
瓜房子,111.4320061,40.7290535
瓢儿屯,123.7901849,41.8410903
瓦屋山,119.269235,31.5609914
瓦房,121.748085,43.4095098
瓦房店,122.00313,39.623735
瓦房店西,121.8330306,39.6557663
瓦拉干,124.5393395,52.5876567
瓦石峡,87.3819098,38.7130136
瓦祖,102.5523807,28.2073504
瓦窑坝,109.800429,40.7385329
瓦窑田,104.6427047,25.3903966
瓷窑湾,110.1832457,39.3461532
甘旗卡,122.3501708,42.9563025
甘棠,117.0978982,28.8482047
甘河,123.051714,50.6285205
甘泉,109.3472199,36.26085
甘泉北,109.34053,36.2780701
甘洛,102.7606076,28.9814208
甘洛南,102.7900198,28.9320799
甘草店,104.2876025,35.7950267
甘谷,105.3284065,34.7639221
甜水堡,106.8092,37.1361623
田丁,106.3965823,24.1497818
田东,107.1252179,23.6304765
田东北,107.1378102,23.6856926
田师府,124.3340807,41.23931
田庄,117.9275465,39.4125235
田心东,113.1242171,27.8993677
田林,106.2305913,24.2882376
田梁子,103.9612177,27.5557448
田王,109.1125837,34.2979526
田阳,106.9323601,23.7688387
甲山,118.2594538,40.7872069
甲猫,107.5075086,25.9554294
申家店,130.6497794,46.5956644
电白,111.1388846,21.7067481
甸尾,101.7382183,25.1920018
甸心,101.7185017,25.3195903
画桥,117.03886,28.51622
界山,128.6457563,47.014616
界首南,115.3197565,33.2244659
界首市,115.3716266,33.2693537
留庄,112.502915,34.9350945
略阳,106.1419121,33.3328393
番禺,113.2702127,22.9924638
畲江北,116.0167718,24.062628
疏勒,75.9916028,39.3820982
疏勒河,96.8692699,40.4296706
登沙河,122.063584,39.2209907
登瀛崖,104.7270888,29.9098506
白云北,106.6591383,26.7066682
白云机场东,113.3147363,23.3671276
白云机场北,113.300523,23.3975564
白云机场南,113.298076,23.3857638
白云湖,113.2329367,23.2275077
白云西,106.6093969,26.7039158
白云鄂博,109.9517008,41.771294
白合,112.54047,34.8510196
白土岗,106.4168633,37.727413
白城,122.8591067,45.6156263
白塔,111.8378806,40.8685032
白塔村,102.5424705,24.8039269
白壁关,111.70504,37.13379
白奎堡,126.9979096,46.3695464
白山东,126.4858931,41.9856769
白山乡,123.26691,47.2826369
白山市,126.4523087,41.9501263
白市,123.4324138,43.5468076
白市驿,106.3728506,29.4790684
白彦花,109.2901359,40.6268047
白彦花西,109.1956177,40.6266413
白文,111.0525063,38.1244898
白文东,111.0903299,38.1521543
白旗,117.6657313,41.1573153
白果,102.6023543,28.8141825
白桦排,124.187556,50.244948
白水县,109.6988374,35.3533181
白水江,106.0783516,33.5754243
白水河,105.2889858,25.0141639
白水镇,104.0017136,25.6627928
白沙,106.127832,29.076789
白沙坡,103.86608,25.66054
白沙铺,115.069928,29.9607309
白沟,116.0866639,39.0859629
白河东,110.1092466,32.8064721
白河县,110.0928902,32.8359676
白泉,124.9955833,42.9243937
白洋淀,115.8685484,39.0686429
白涛,107.4655037,29.5747369
白涧,115.2835837,39.6450835
白源,113.8963841,27.6477036
白狼,120.0951037,47.0472162
白石山,127.55496,43.58006
白石岩,102.6084434,28.7583386
白羊墅,113.6432433,37.8476994
白腊寨,105.3004719,23.8540355
白芨沟,106.13656,39.11819
白蜡坪,107.2689902,31.0716009
白银南,104.1791761,36.4784564
白银哈尔,113.01422,42.11712
白银市,104.1672095,36.558415
白银西,104.0964455,36.5495202
白音他拉,120.8273513,43.0710551
白音华南,118.4496311,44.7690627
白音察干,113.1778913,41.45356
白音库伦,116.1097533,43.2825551
白音胡硕,121.4348111,45.0131878
白马,107.5567379,29.407993
白马井,109.2499509,19.6604299
白马北,104.9911135,29.5439199
白鸡坡,104.7468982,26.4304417
百口泉,85.4218423,45.6619343
百宜,106.929348,26.8261814
百浪,108.4524633,22.368064
百色,106.6607247,23.8881479
百里峡,115.3874497,39.6822072
皋兰,103.9408028,36.3371754
皮口,122.3345891,39.4298034
皮口南,122.35594,39.40719
皮山,78.2818548,37.5646142
益阳,112.3363447,28.5415819
益阳东,112.3849332,28.5115345
益阳南,112.3214783,28.5181988
盐城,120.1796099,33.374672
盐城北,120.0976829,33.4501223
盐城大丰,120.3364433,33.1859405
盐池,107.3429587,37.7338669
盐津,104.2118025,27.9996071
盐津北,104.2403893,28.0816893
盐边,101.852799,26.6571165
盖州,122.3284131,40.4176743
盖州西,122.2690403,40.4028941
盘关,104.4995286,25.8925639
盘古,123.8720533,52.7031548
盘古寺,112.5842149,35.164973
盘山,122.1838796,41.2576218
盘州,104.5665842,25.7946763
盘锦,122.0577782,41.1959285
盘锦北,121.8025835,41.3332488
盘龙城,114.2542538,30.7030166
盛泽,120.5642262,30.9092789
相思河,106.88062,26.7675606
眉县东,107.8377036,34.2728106
眉山,103.8104039,30.067462
眉山东,103.8210625,30.0705144
睢宁,117.9314732,33.9538577
睦村,113.9200964,26.6383067
石丫口,104.5842553,26.7507814
石人,126.5462793,41.9535259
石人城,126.8906338,46.2978544
石嘴山,106.3771136,38.9573318
石嘴山南,106.4176726,38.9155588
石圪台,110.125215,39.4178815
石城,124.3038056,40.6321931
石城东,116.3449593,26.300227
石大关,103.7127165,31.8683762
石头,129.3295662,44.1753394
石子坝,108.5760555,29.4924983
石子山,106.4409542,29.8576079
石家,126.1371553,42.8605401
石家庄,114.4781291,38.0095033
石家庄东,114.6213979,38.0496512
石家庄北,114.4592385,38.065936
石山,121.5299304,41.230668
石岘,129.7819788,43.0781938
石岭,124.6971603,43.0887368
石庙沟,108.9203937,32.6473614
石景山南,116.2090173,39.8736712
石板哨,106.6320931,26.4658112
石板墩南,95.9202595,40.8838889
石板滩,104.2644148,30.7247867
石林,103.32753,24.86571
石林南,103.2763076,24.8651142
石林西,103.2410111,24.6600116
石柱县,108.0932055,29.9674225
石柱槽,107.5938809,31.4567934
石桥子,123.7176156,41.4495379
石桥镇,104.5186259,30.4200907
石梯,107.1480641,31.2435096
石楼县,110.7965585,36.9686194
石河子,86.0604894,44.2674834
石泉县,108.246756,33.0310968
石滩,113.7800816,23.172782
石牌,113.3651286,23.1433193
石脑,119.537094,41.4487183
石郎庄,118.35396,39.8630882
石长,128.3164557,46.9346017
石门县,111.3732713,29.5911043
石门县北,111.4279963,29.60279
石门子,121.578423,48.5384074
石门村,109.7833776,41.0371649
砀山,116.3248005,34.4173276
砀山南,116.2978738,34.3873627
砚川,109.8757553,34.0263337
砬子河,127.6937843,42.511353
硬石岭,117.073726,28.4494244
确山,114.0306577,32.8036647
碧州,124.6065692,51.9484849
碧江,113.2571916,22.9524868
碱厂,124.3985152,41.2184081
碱柜,106.7585093,39.9308916
碾子山,122.8764486,47.5134285
磁县,114.3660941,36.360112
磁山,114.1111016,36.5973527
磁窑,117.1006229,35.9014286
磐安,120.4282781,28.9940246
磐安南,120.3399299,28.9114469
磐安镇,105.1179992,34.7607752
磐石,126.0618975,42.9257594
磨刀石,129.8402633,44.5693301
磨心坡,106.4684202,29.857776
磨憨,101.7174929,21.2539318
磨盘山,129.6142863,42.9372956
磴口,106.958294,40.3392752
礼乐,113.0723451,22.5481535
礼州,102.1915179,28.0537914
礼泉,108.4142839,34.4325404
礼泉南,108.4032047,34.4629183
礼贤,116.4316117,39.555011
社棠,105.9812517,34.5524946
祁东,112.0605399,26.762704
祁东北,112.1197496,26.7845989
祁县,112.3245542,37.3458769
祁县东,112.3506576,37.3229598
祁家堡,123.8110344,40.9263434
祁门,117.7246028,29.848956
祁门南,117.6942173,29.834343
祁阳,111.826098,26.6124696
祁阳北,111.8184874,26.7040229
神东,110.2227767,39.2769581
神农架,110.9098671,31.6310328
神头,112.5439804,39.3582126
神山,113.1959782,23.3317335
神峪河,106.7923204,35.1294661
神州,110.3034002,18.7265247
神木,110.4490968,38.9367271
神木北,110.4400332,39.039174
神木南,110.481313,38.8591953
神木西,110.0853085,38.9856216
神树,128.4202909,46.9410054
神池,112.1924443,39.0821049
神池南,112.194337,39.078449
祥云,100.5570817,25.4536954
禄丰南,102.0622128,25.1227264
福临堡,107.0910903,34.3850704
福兴地,120.1860684,43.7488198
福利区,103.6274913,36.0959354
福利屯,131.1255628,46.7196391
福安,119.7128302,26.8374358
福山北,121.187077,37.5274313
福山口,115.3345935,39.6732022
福山寺,118.4300825,39.8756252
福山镇,109.9143348,19.8783992
福州,119.3156324,26.1168094
福州南,119.3866957,25.9892567
福巨,121.979152,43.6319752
福德,117.7623844,25.2779737
福泉,107.5322619,26.6283551
福海,87.4592641,47.1213023
福海西,113.7844909,22.6928022
福清,119.3794399,25.678311
福清西,119.2997579,25.7005482
福港,117.262631,29.5021951
福生庄,112.45545,40.96609
福田,114.0511799,22.5413178
福鼎,120.1846007,27.2855804
